experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,sensitivity_factor,sensitivity_value,default_reference_value,fixed_data_flag
sens_synth__synthetic_n200_d100_fixedseed3101__lr__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:06Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_lr,200,100,3,0.1,0.9,3.0,3101,0,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8752745873288594,0.9077570869667241,0.4878048780487805,0.865,31,0.31,0.4106747508049011,0.34211280941963196,36194.53125,33885.47265625,2309.05859375,34956.8515625,6.188399791717529,0.865116308999859,0.1348524280001584,0.7277469309992739,0.0023604430025443435,0.0018966259995067958,0.002425823103330913,451.15234375,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n200_d100_fixedseed3101__lr__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:07Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_lr,200,100,3,0.1,0.9,3.0,3101,1,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.881590809537553,0.8961999449571055,0.47619047619047616,0.9,32,0.32,0.41133978962898254,0.3609967827796936,36206.5,33523.62109375,2682.87890625,34948.2734375,6.291122913360596,0.9435032949986635,0.1225715790023969,0.8184266649986967,0.002915636003308464,0.0017139889969257638,0.002728088883328989,451.39453125,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n200_d100_fixedseed3101__lr__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:08Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_lr,200,100,3,0.1,0.9,3.0,3101,2,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8719372920321685,0.9062146470278732,0.5,0.85,30,0.3,0.41659241914749146,0.3779016137123108,36193.390625,34035.47265625,2157.91796875,34874.12890625,6.59630012512207,0.9606126459984807,0.12132160200053477,0.8369700260009267,0.0031442520012205932,0.0017227919997822028,0.0027899000866697557,451.7734375,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n200_d100_fixedseed3101__lr__seed3__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:09Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_lr,200,100,3,0.1,0.9,3.0,3101,3,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8752745873288594,0.9077570869667241,0.45454545454545453,0.865,34,0.34,0.41738274693489075,0.367937296628952,36211.96484375,33697.63671875,2514.328125,34861.515625,6.75224494934082,0.9284372639995127,0.11794541999915964,0.8081894440001633,0.002619907998450799,0.0017420660005882382,0.0026939648133338778,451.24609375,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n200_d100_fixedseed3101__lr__seed4__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:10Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_lr,200,100,3,0.1,0.9,3.0,3101,4,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8752745873288594,0.9077570869667239,0.5405405405405406,0.865,27,0.27,0.4097342789173126,0.3873678743839264,36203.125,34233.74609375,1969.37890625,34961.015625,6.210541725158691,0.8920614700000442,0.11844295900300494,0.7710067849984625,0.0024670470011187717,0.0018452410004101694,0.0025700226166615416,451.85546875,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n200_d100_fixedseed3101__lr__seed5__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:11Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_lr,200,100,3,0.1,0.9,3.0,3101,5,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8739158247239887,0.9071264832528719,0.5,0.86,30,0.3,0.4160102903842926,0.38521742820739746,36210.55859375,33408.0078125,2802.55078125,34883.3125,6.636236190795898,0.8849478499978432,0.11452952699983143,0.7680993780013523,0.0024445229973935056,0.001763511998433387,0.002560331260004508,448.015625,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n200_d100_fixedseed3101__lr__seed6__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:12Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_lr,200,100,3,0.1,0.9,3.0,3101,6,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8728032139844207,0.9066127929577492,0.47619047619047616,0.855,32,0.32,0.4127119183540344,0.38191288709640503,36238.62890625,33902.69140625,2335.9375,34929.04296875,6.5479326248168945,0.9356961560006312,0.12087773099847254,0.8124737340003776,0.0024315699993167073,0.0017563660003361292,0.0027082457800012586,451.40625,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n200_d100_fixedseed3101__lr__seed7__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:13Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_lr,200,100,3,0.1,0.9,3.0,3101,7,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.880820652049919,0.9103692378616045,0.5882352941176471,0.88,24,0.24,0.4009191393852234,0.3703136444091797,36181.66796875,34055.328125,2126.33984375,35090.34375,5.456630229949951,1.0679689859971404,0.12245391200121958,0.9422244819979824,0.002698221000173362,0.002718280000408413,0.003140748273326608,451.56640625,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n200_d100_fixedseed3101__lr__seed8__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:14Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_lr,200,100,3,0.1,0.9,3.0,3101,8,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8719372920321685,0.9062146470278732,0.5128205128205128,0.85,29,0.29,0.41226550936698914,0.3835600018501282,36213.30859375,33691.2265625,2522.08203125,34942.1171875,6.355956077575684,1.2070959509983368,0.1803069769994181,1.0234416029998101,0.0031689879979239777,0.0025871389989333693,0.0034114720099993672,451.87109375,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n200_d100_fixedseed3101__lr__seed9__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:16Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_lr,200,100,3,0.1,0.9,3.0,3101,9,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8719372920321685,0.9062146470278732,0.5128205128205128,0.85,29,0.29,0.41185885667800903,0.3751944899559021,36227.08203125,33772.42578125,2454.65625,34943.0,6.420401096343994,1.222174962000281,0.18823392699778196,1.0316195330015034,0.0033933869999600574,0.0016709890005586203,0.0034387317766716784,452.7890625,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:18Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,0,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.9555420057172234,0.9502440291577592,1.0,0.969,10,0.1,0.23734305799007416,0.15531760454177856,188579.59375,182787.25,5792.34375,187145.40625,1.4341914653778076,2.280706546996953,0.15161779000118258,2.119560464998358,0.006095362001360627,0.008836935998260742,0.007065201549994527,462.82421875,ok,False,,,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:20Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,1,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8747310386512626,0.9074393448551654,1.0,0.868,10,0.1,0.2381831556558609,0.15982294082641602,188620.15625,181924.328125,6695.828125,187139.6875,1.4804617166519165,2.3891506619984284,0.14841339100166806,2.233830756002135,0.0070181269984459504,0.006196985003043665,0.007446102520007116,467.6640625,ok,False,,,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:23Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,2,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8730043710278951,0.8963919187388351,1.0,0.878,10,0.1,0.23567239940166473,0.1531560719013214,188789.515625,182705.0625,6084.453125,187443.921875,1.3455971479415894,2.28441859799932,0.16127796300133923,2.111148290998244,0.006333587003609864,0.011273520001850557,0.007037160969994147,462.70703125,ok,False,,,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed3__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:25Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,3,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8890385837542975,0.8758902898998315,1.0,0.944,10,0.1,0.23625896871089935,0.14507097005844116,189331.09375,182182.0625,7149.03125,187950.609375,1.3804779052734375,2.103000682000129,0.14998614100113628,1.9447778409994498,0.005564047998632304,0.007509921997552738,0.006482592803331499,464.7421875,ok,False,,,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed4__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:27Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,4,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8800038136134092,0.9099206754973005,1.0,0.881,10,0.1,0.2350694239139557,0.15200504660606384,188582.984375,183075.09375,5507.890625,187265.328125,1.3176586627960205,2.5687276019998535,0.15425415099889506,2.4050474369978474,0.007646657999430317,0.008633675999590196,0.008016824789992825,472.25,ok,False,,,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed5__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:30Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,5,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.92242473265771,0.9243539069830147,1.0,0.941,10,0.1,0.2363545447587967,0.157536119222641,188881.421875,182553.78125,6327.640625,187493.390625,1.3880348205566406,2.384344476999104,0.22339049999936833,2.153919754000526,0.005991416997858323,0.00614129700261401,0.007179732513335087,472.25390625,ok,False,,,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed6__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:32Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,6,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.9180572307053825,0.9297493139916508,1.0,0.934,10,0.1,0.23704801499843597,0.15709537267684937,188550.625,183893.296875,4657.328125,187113.015625,1.4376025199890137,2.221928379000019,0.1479912909999257,2.0670196760002,0.005979061999823898,0.0061941370004205965,0.0068900655866673335,464.75,ok,False,,,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed7__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:34Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,7,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.9174192956875746,0.9292901596750675,1.0,0.933,10,0.1,0.2368156611919403,0.15481320023536682,188748.015625,182396.25,6351.765625,187322.4375,1.4255849123001099,2.288491710998642,0.16420663299868465,2.1171321379988512,0.006048082999768667,0.006446314000640996,0.007057107126662837,462.46484375,ok,False,,,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed8__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:36Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,8,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8768850909317807,0.9042817392486223,1.0,0.88,10,0.1,0.23593097925186157,0.15162836015224457,188595.828125,184121.109375,4474.71875,187221.65625,1.3741769790649414,2.2361690280013136,0.15025218200025847,2.0778553990021464,0.006406297001376515,0.007339533000049414,0.006926184663340488,467.42578125,ok,False,,,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed9__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:39Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,9,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.9002772499333923,0.9199217882088078,1.0,0.913,10,0.1,0.23633819818496704,0.15805679559707642,188560.75,181472.65625,7088.09375,187158.171875,1.4025834798812866,2.672192695998092,0.15837424599885708,2.50486386600096,0.010369016003096476,0.008041959001275245,0.0083495462200032,475.3125,ok,False,,,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:42Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,0,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.9050367640593462,0.9224401943462928,1.0,0.919,10,0.1,0.261843740940094,0.1868165135383606,188118.390625,181730.328125,6388.0625,185113.75,3.004643440246582,2.7869293879994075,0.25974580100228195,2.5191494549981144,0.006960407001315616,0.007064386998536065,0.008397164849993715,475.3203125,ok,False,,,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:44Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,1,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8880081922989718,0.9136906351009465,1.0,0.895,10,0.1,0.2617155909538269,0.1800341010093689,188104.46875,179295.5625,8808.90625,185116.03125,2.9884297847747803,2.5409139830007916,0.16994814799909364,2.3638171439997677,0.006450674001825973,0.0063524899996991735,0.007879390479999226,468.203125,ok,False,,,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:47Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,2,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.871408677445161,0.9057904437620785,1.0,0.853,10,0.1,0.25780367851257324,0.1772044450044632,188072.5625,179973.09375,8099.46875,185360.109375,2.712459087371826,2.3622574039982283,0.14875704199948814,2.2048852469997655,0.006068685997888679,0.007830471000488615,0.007349617489999218,471.1328125,ok,False,,,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed3__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:49Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,3,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8710456305995662,0.905623826041484,1.0,0.851,10,0.1,0.25718235969543457,0.16916368901729584,188104.953125,179621.640625,8483.3125,185419.75,2.6851956844329834,2.2087390950000554,0.15096174700011034,2.050112378998165,0.005509955997695215,0.006958573998417705,0.006833707929993883,477.23828125,ok,False,,,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed4__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:52Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,4,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8696908176385139,0.9050042410529601,1.0,0.839,10,0.1,0.2572711706161499,0.16975745558738708,188090.921875,178831.546875,9259.375,185409.234375,2.681694507598877,2.7548023169983935,0.16462886699810042,2.581279360998451,0.007398126002954086,0.008146918997226749,0.008604264536661504,476.09765625,ok,False,,,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed5__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:55Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,5,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8712222585481156,0.9057048569349366,1.0,0.852,10,0.1,0.25903117656707764,0.17669948935508728,188100.96875,180206.765625,7894.203125,185291.953125,2.8090105056762695,3.088072512000508,0.23099933699995745,2.8442534860005253,0.00783272499757004,0.011723972998879617,0.009480844953335085,460.9609375,ok,False,,,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed6__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:58Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,6,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8845973904454957,0.9120202475420425,1.0,0.889,10,0.1,0.2601928412914276,0.17743441462516785,188132.359375,180989.0625,7143.296875,185221.5625,2.910790205001831,2.5790350799979933,0.14618250299827196,2.425631556998269,0.00627994100068463,0.006495472000096925,0.008085438523327564,469.359375,ok,False,,,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed7__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:00Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,7,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8701916465625515,0.9052328786980447,1.0,0.845,10,0.1,0.25921228528022766,0.18130731582641602,188139.203125,180854.640625,7284.5625,185272.4375,2.866772413253784,2.4474590530007845,0.15035144400098943,2.2883397180012253,0.006946479003090644,0.008030529999814462,0.007627799060004084,467.328125,ok,False,,,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed8__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:02Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,8,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8705745248526675,0.9054079873788929,1.0,0.848,10,0.1,0.25938189029693604,0.17786678671836853,188104.6875,182211.25,5893.4375,185276.1875,2.82849383354187,2.3699030539974046,0.14871960199889145,2.2145438469997316,0.006063717002689373,0.0058662970004661474,0.007381812823332438,455.88671875,ok,False,,,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed9__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:05Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,9,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8868332359052344,0.9131123232758319,1.0,0.893,10,0.1,0.25924816727638245,0.18463066220283508,188153.5625,178901.96875,9251.59375,185279.90625,2.8736491203308105,2.68252120300167,0.1674692730011884,2.5075275230010448,0.006085683002311271,0.006715655999869341,0.008358425076670149,460.46875,ok,False,,,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:08Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,0,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8845973904454957,0.9120202475420425,1.0,0.889,10,0.1,0.26697424054145813,0.1929677426815033,188291.875,181510.796875,6781.078125,184770.0,3.521876573562622,2.954987811001047,0.22083700499933911,2.7264627540025685,0.006756302998837782,0.006824705000326503,0.009088209180008562,464.03125,ok,False,,,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:11Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,1,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8732520421292927,0.9066403240992439,1.0,0.861,10,0.1,0.26375946402549744,0.18523243069648743,188213.1875,178866.15625,9347.03125,184968.171875,3.2450127601623535,2.5844416310028464,0.1643180589999247,2.4104329159999907,0.006090607996156905,0.00888734900217969,0.008034776386666635,470.01171875,ok,False,,,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:13Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,2,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8695533070410777,0.9049415470834168,1.0,0.835,10,0.1,0.26089322566986084,0.17812766134738922,188206.4375,179689.203125,8517.234375,185154.59375,3.0518505573272705,2.5526983969975845,0.15734895700006746,2.3885101020023285,0.006143667997093871,0.006089944999985164,0.007961700340007762,459.07421875,ok,False,,,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed3__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:16Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,3,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8705745248526675,0.9054079873788929,1.0,0.848,10,0.1,0.2593335807323456,0.17534837126731873,188239.046875,179527.671875,8711.375,185268.859375,2.970187187194824,2.6341230859979987,0.15878183400127455,2.4671014759987884,0.006303252994257491,0.007480569001927506,0.008223671586662628,479.9375,ok,False,,,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed4__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:19Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,4,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.869985442372117,0.9051386857434202,1.0,0.843,10,0.1,0.2596375048160553,0.1752985119819641,188226.921875,178847.609375,9379.3125,185247.140625,2.9797797203063965,3.3162713810015703,0.15150817199901212,3.153652527998929,0.008800060004432453,0.010417887999210507,0.010512175093329764,474.21484375,ok,False,,,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed5__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:22Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,5,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8704370921838113,0.9053451010569301,1.0,0.847,10,0.1,0.2643943727016449,0.18196240067481995,188204.265625,179340.625,8863.640625,184927.625,3.276638984680176,2.7221405479976966,0.21058700399953523,2.5034553429977677,0.006416033000277821,0.007299188000615686,0.008344851143325893,471.1640625,ok,False,,,lr,0.02,0.01,True
