experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,sensitivity_factor,sensitivity_value,default_reference_value,fixed_data_flag
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T13:25:55Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,0,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.05,300,300,4,3,80,240,"[80, 160, 240]",0.8768788468816415,0.9085063091968447,0.5555555555555556,0.87,26,0.26,0.39501193165779114,0.33759433031082153,36112.51953125,33875.171875,2237.34765625,35182.0390625,4.652406692504883,0.9249807979977049,0.1242468860000372,0.7982652509999753,0.002415293001831742,0.0018514969997340813,0.0026608841699999174,451.76953125,ok,False,,,temp_end,0.05,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T13:25:56Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,1,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.05,300,300,4,3,80,240,"[80, 160, 240]",0.8728032139844207,0.9066127929577492,0.5555555555555556,0.855,26,0.26,0.39180099964141846,0.3296688199043274,36105.55078125,33414.0390625,2691.51171875,35226.3125,4.39619255065918,0.8864231709994783,0.13124255699949572,0.7527690619972418,0.0023779479997756425,0.0018190350019722246,0.0025092302066574727,452.23046875,ok,False,,,temp_end,0.05,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T13:25:57Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,2,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.05,300,300,4,3,80,240,"[80, 160, 240]",0.8728032139844207,0.9066127929577492,0.5555555555555556,0.855,26,0.26,0.3971256613731384,0.3601480722427368,36110.91015625,33979.49609375,2131.4140625,35140.65625,4.851263999938965,0.8252355289987463,0.11625832999925478,0.7065901610003493,0.0025576139996701386,0.0018119030028174166,0.002355300536667831,451.9375,ok,False,,,temp_end,0.05,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed3__divi,run_divi_sensitivity_synth.py,2026-03-25T13:25:58Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,3,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.05,300,300,4,3,80,240,"[80, 160, 240]",0.8709470684613785,0.9057611001961952,0.5555555555555556,0.84,26,0.26,0.38969746232032776,0.34297287464141846,36107.2578125,33356.05859375,2751.19921875,35243.32421875,4.319663047790527,0.8925521050005045,0.11799221399996895,0.7720618329985882,0.002774250999209471,0.0019335439974383917,0.0025735394433286274,452.39453125,ok,False,,,temp_end,0.05,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed4__divi,run_divi_sensitivity_synth.py,2026-03-25T13:25:59Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,4,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.05,300,300,4,3,80,240,"[80, 160, 240]",0.8713184771469268,0.9059309964406863,0.5882352941176471,0.845,24,0.24,0.3894769251346588,0.3331383168697357,36110.30078125,34129.703125,1980.59765625,35246.078125,4.3211140632629395,0.9048406000001705,0.12036453700056882,0.781835534999118,0.002551688001403818,0.002037852998910239,0.0026061184499970597,448.5546875,ok,False,,,temp_end,0.05,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed5__divi,run_divi_sensitivity_synth.py,2026-03-25T13:26:00Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,5,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.05,300,300,4,3,80,240,"[80, 160, 240]",0.8713184771469268,0.9059309964406863,0.5714285714285714,0.845,25,0.25,0.393766313791275,0.342393159866333,36098.30859375,33725.96875,2372.33984375,35190.30078125,4.540036201477051,0.8782744750023994,0.1176814540012856,0.7582029380027961,0.002330989998881705,0.0017809569981181994,0.002527343126675987,450.57421875,ok,False,,,temp_end,0.05,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed6__divi,run_divi_sensitivity_synth.py,2026-03-25T13:26:01Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,6,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.05,300,300,4,3,80,240,"[80, 160, 240]",0.8709470684613785,0.9057611001961952,0.6060606060606061,0.84,23,0.23,0.3886931538581848,0.3286653459072113,36121.13671875,34087.98046875,2033.15625,35265.0078125,4.280645370483398,0.8986978640023153,0.11983438199968077,0.7764598679968913,0.0024682010007381905,0.0018516100026317872,0.0025881995599896374,452.41015625,ok,False,,,temp_end,0.05,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed7__divi,run_divi_sensitivity_synth.py,2026-03-25T13:26:02Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,7,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.05,300,300,4,3,80,240,"[80, 160, 240]",0.8713184771469268,0.9059309964406863,0.625,0.845,22,0.22,0.38905349373817444,0.3353981375694275,36099.42578125,34049.015625,2050.41015625,35250.828125,4.242986679077148,0.8636019679979654,0.12011485000039102,0.7409321220002312,0.002639013997395523,0.0019641130020318087,0.0024697737400007705,451.80078125,ok,False,,,temp_end,0.05,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed8__divi,run_divi_sensitivity_synth.py,2026-03-25T13:26:03Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,8,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.05,300,300,4,3,80,240,"[80, 160, 240]",0.8787278312572997,0.9093762115748875,0.5555555555555556,0.875,26,0.26,0.3952126204967499,0.3472484350204468,36120.70703125,33453.24609375,2667.4609375,35174.4375,4.731356620788574,1.2397553939990757,0.13275162300124066,1.1036311629977718,0.0033790380002756137,0.002457583999785129,0.003678770543325906,451.80859375,ok,False,,,temp_end,0.05,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed9__divi,run_divi_sensitivity_synth.py,2026-03-25T13:26:04Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,9,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.05,300,300,4,3,80,240,"[80, 160, 240]",0.8713184771469268,0.9059309964406863,0.5555555555555556,0.845,26,0.26,0.39022305607795715,0.32964274287223816,36114.1796875,33661.30078125,2452.87890625,35241.01953125,4.3658013343811035,1.2378329150014906,0.16614669900081935,1.067089110998495,0.003382468996278476,0.0038546289979422,0.003556963703328317,452.65234375,ok,False,,,temp_end,0.05,0.1,True
