experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,tau_auto,delta_K,oversplit_flag,exactK_flag,undersplit_flag,split_epochs,prior_mode_name,predictions
tau_interval__t_df5_noise3__heavy_tail_signal_tau1.2_Ts120__seed1201121__DIVI_p1,run_divi_tau_interval_sensitivity.py,2026-04-02T14:37:55Z,unknown,fa5417893cf8,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,9701000,1201121,DIVI,1,DIVI,200.0,1.0,120,auto_mult,170.2726239845607,1.2,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",1.0,1.0,0.7692307692307693,1.0,16,0.16,0.33198443055152893,0.26564061641693115,36931.96875,35263.27734375,1668.69140625,36082.0859375,4.249405860900879,0.5281929720000562,0.13210823999997956,0.394692991999932,0.0009725699998170967,0.0009463899999673231,0.00131564330666644,467.17578125,ok,0,,outputs/tau_interval_sensitivity,141.89385332046726,0,0,1,0,"[120, 240]",informative_kw_llr,"[1 0 1 2 0 1 0 2 0 2 2 0 2 0 1 0 0 2 1 1 0 2 2 2 1 2 2 1 0 0 0 0 1 0 2 2 1
 1 1 1 1 1 2 2 0 2 2 1 2 0 0 2 0 2 1 0 0 1 0 1 0 1 1 0 1 2 0 2 2 1 2 0 1 2
 2 0 1 0 0 2 0 2 1 0 1 1 1 2 1 2 1 0 0 0 0 1 1 0 1 1 1 1 1 0 0 2 2 1 0 0 0
 0 0 1 2 1 0 1 2 1 1 1 1 1 0 2 0 1 2 2 1 2 2 2 0 0 2 0 2 0 2 0 0 1 0 1 1 2
 0 2 1 2 2 2 0 0 1 2 1 2 2 2 2 2 2 1 2 1 2 0 2 2 1 1 0 2 2 0 0 1 2 1 1 1 0
 2 1 2 0 1 2 0 2 0 0 0 0 2 1 0]"
tau_interval__t_df5_noise3__heavy_tail_signal_tau1.2_Ts160__seed1601121__DIVI_p1,run_divi_tau_interval_sensitivity.py,2026-04-02T14:37:55Z,unknown,fa5417893cf8,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,9701000,1601121,DIVI,1,DIVI,200.0,1.0,160,auto_mult,170.2726239845607,1.2,0.01,1.0,0.1,300,300,2,1,160,160,[160],0.5422225788584726,0.6571799978525762,0.7692307692307693,0.665,16,0.16,0.3398037850856781,0.2629774212837219,37280.09765625,35302.609375,1977.48828125,36307.54296875,4.862769603729248,0.487876325000002,0.08530841300000702,0.4012783919999947,0.00044065999998110783,0.000864929999920605,0.0013375946399999824,467.17578125,ok,0,,outputs/tau_interval_sensitivity,141.89385332046726,-1,0,0,1,[160],informative_kw_llr,"[1 0 1 1 0 1 0 1 0 1 1 0 1 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1
 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 1 1 0 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 0 1 1
 1 0 1 0 0 0 0 1 1 0 1 1 1 1 1 1 1 0 0 0 0 1 1 0 1 1 1 1 1 0 0 1 1 1 0 0 0
 0 0 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0
 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 0 0 1 1 1 1 1 0
 1 1 1 0 1 1 0 1 0 0 0 0 1 1 0]"
tau_interval__t_df5_noise3__heavy_tail_signal_tau1_Ts80__seed801102__DIVI_p1,run_divi_tau_interval_sensitivity.py,2026-04-02T14:37:56Z,unknown,fa5417893cf8,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,9701001,801102,DIVI,1,DIVI,200.0,1.0,80,auto_mult,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.9138753073377771,0.9149363283477616,0.6896551724137931,0.935,19,0.19,0.32686251401901245,0.2479468286037445,36853.41015625,35022.4296875,1830.98046875,36015.26171875,4.190736770629883,0.5382227710000507,0.08530880400007845,0.45134218699990925,0.001956579000079728,0.0011474899999939225,0.001504473956666364,467.17578125,ok,0,,outputs/tau_interval_sensitivity,141.89385332046726,1,1,0,0,"[80, 160, 240]",informative_kw_llr,"[2 1 1 2 0 1 2 1 1 0 2 1 1 0 0 0 2 2 0 0 1 1 1 0 0 3 1 2 1 1 2 2 0 1 3 0 0
 0 0 3 2 0 0 1 0 0 0 2 2 0 1 0 2 0 2 1 2 1 1 0 2 1 1 3 1 1 0 3 0 1 1 2 2 0
 1 0 1 0 0 2 1 0 2 2 0 1 1 0 0 0 0 0 2 2 2 0 1 3 0 2 0 1 3 0 0 1 0 0 1 0 2
 1 1 2 2 1 0 0 1 1 2 0 0 1 2 1 2 2 2 2 0 1 2 2 2 2 0 0 0 1 3 3 0 3 0 0 2 2
 2 0 3 0 0 1 2 1 1 1 1 2 2 2 1 1 1 1 3 0 1 1 2 1 0 2 1 2 2 1 0 1 1 0 1 0 2
 2 0 1 1 2 1 2 0 1 3 0 1 2 0 2]"
tau_interval__t_df5_noise3__heavy_tail_signal_tau1_Ts120__seed1201102__DIVI_p1,run_divi_tau_interval_sensitivity.py,2026-04-02T14:37:56Z,unknown,fa5417893cf8,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,9701001,1201102,DIVI,1,DIVI,200.0,1.0,120,auto_mult,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",1.0,1.0,0.7142857142857143,1.0,18,0.18,0.3268378973007202,0.24346452951431274,36936.390625,35266.94921875,1669.44140625,36094.0,4.211946487426758,0.48256500499996946,0.0883646839999983,0.3928822919999675,0.0009606600000324761,0.0008780199999591787,0.0013096076399998916,467.17578125,ok,0,,outputs/tau_interval_sensitivity,141.89385332046726,0,0,1,0,"[120, 240]",informative_kw_llr,"[2 1 1 2 0 1 2 1 1 0 2 1 1 0 0 0 2 2 0 0 1 1 1 0 0 2 1 2 1 1 2 2 0 1 2 0 0
 0 0 1 2 0 0 1 0 0 0 2 2 0 1 0 2 0 2 1 2 1 1 0 2 1 1 2 1 1 0 2 0 1 1 2 2 0
 1 0 1 0 0 2 1 0 2 2 0 1 1 0 0 0 0 0 2 2 2 0 1 2 0 2 0 1 2 0 0 1 0 0 1 0 2
 1 1 2 2 1 0 0 1 1 2 0 0 1 2 1 2 2 2 2 0 1 2 2 2 2 0 0 0 1 2 2 0 2 0 0 2 2
 2 0 2 0 0 1 2 1 1 1 1 2 2 2 1 1 1 1 2 0 1 1 2 1 0 2 1 2 2 1 0 1 1 0 1 0 2
 2 0 1 1 2 1 2 0 1 2 0 1 2 0 2]"
tau_interval__t_df5_noise3__heavy_tail_signal_tau1_Ts160__seed1601102__DIVI_p1,run_divi_tau_interval_sensitivity.py,2026-04-02T14:37:57Z,unknown,fa5417893cf8,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,9701001,1601102,DIVI,1,DIVI,200.0,1.0,160,auto_mult,141.89385332046726,1.0,0.01,1.0,0.1,300,300,2,1,160,160,[160],0.5245873351399473,0.6306093198893732,0.6896551724137931,0.665,19,0.19,0.3328322172164917,0.25333085656166077,37333.21484375,35197.48046875,2135.734375,36400.75,4.662327766418457,0.48285880600008113,0.08695380400001795,0.39458130200000596,0.0004806300000836927,0.0009509000000207379,0.0013152710066666865,467.1796875,ok,0,,outputs/tau_interval_sensitivity,141.89385332046726,-1,0,0,1,[160],informative_kw_llr,"[0 1 1 0 0 1 0 1 1 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0 1 1 0 1 1 0 0 0 1 0 0 0
 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 0 1 1 0 0 0
 1 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 0
 1 1 0 0 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
 0 0 0 0 0 1 0 1 1 1 1 0 0 0 1 1 1 1 1 0 1 1 0 1 0 1 1 0 0 1 0 1 1 0 1 0 0
 0 0 1 1 0 1 0 0 1 0 0 1 0 0 0]"
tau_interval__t_df5_noise3__heavy_tail_signal_tau1.05_Ts80__seed801107__DIVI_p1,run_divi_tau_interval_sensitivity.py,2026-04-02T14:37:57Z,unknown,fa5417893cf8,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,9701001,801107,DIVI,1,DIVI,200.0,1.0,80,auto_mult,148.98854598649064,1.05,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8510508398879675,0.883031933636067,0.6896551724137931,0.83,19,0.19,0.3275499641895294,0.2401537299156189,36889.82421875,34795.58203125,2094.2421875,36033.3671875,4.282284736633301,0.5156181730000071,0.08567227399998956,0.4285437490000277,0.0016484700000773955,0.001019040000073801,0.0014284791633334256,467.1796875,ok,0,,outputs/tau_interval_sensitivity,141.89385332046726,1,1,0,0,"[80, 160, 240]",informative_kw_llr,"[0 1 1 0 2 1 0 1 1 2 0 1 1 2 3 2 0 0 2 2 1 1 1 2 2 0 1 0 1 1 0 0 3 1 0 3 3
 2 3 0 0 2 3 1 3 3 2 0 0 3 1 2 0 2 0 1 0 1 1 3 0 1 1 0 1 1 2 0 3 1 1 0 0 3
 1 2 1 3 3 0 1 3 0 0 3 1 1 2 3 3 2 2 0 0 0 3 1 0 2 0 2 1 0 2 2 1 2 2 1 3 0
 1 1 0 0 1 2 2 1 1 0 3 2 1 0 1 0 0 0 0 2 1 0 0 0 0 3 2 3 1 0 0 3 0 2 3 0 0
 0 3 0 3 3 1 0 1 1 1 1 0 0 0 1 1 1 1 0 2 1 1 0 1 3 0 1 0 0 1 3 1 1 3 1 3 0
 0 3 1 1 0 1 0 2 1 0 2 1 0 3 0]"
tau_interval__t_df5_noise3__heavy_tail_signal_tau1.05_Ts120__seed1201107__DIVI_p1,run_divi_tau_interval_sensitivity.py,2026-04-02T14:37:58Z,unknown,fa5417893cf8,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,9701001,1201107,DIVI,1,DIVI,200.0,1.0,120,auto_mult,148.98854598649064,1.05,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.9850007840499246,0.9763449138590041,0.7142857142857143,0.995,18,0.18,0.32618457078933716,0.24260585010051727,36947.390625,35340.15234375,1607.23828125,36114.28125,4.165541648864746,0.5289246720000165,0.08517698399998608,0.4422802880000063,0.0013343989999157202,0.0009587099999635029,0.0014742676266666878,467.1796875,ok,0,,outputs/tau_interval_sensitivity,141.89385332046726,0,0,1,0,"[120, 240]",informative_kw_llr,"[2 1 1 2 0 1 2 1 1 0 2 1 1 0 0 0 2 2 0 0 1 1 1 0 0 2 1 2 1 1 2 2 0 1 2 0 0
 0 0 2 2 0 0 1 0 0 0 2 2 0 1 0 2 0 2 1 2 1 1 0 2 1 1 2 1 1 0 2 0 1 1 2 2 0
 1 0 1 0 0 2 1 0 2 2 0 1 1 0 0 0 0 0 2 2 2 0 1 2 0 2 0 1 2 0 0 1 0 0 1 0 2
 1 1 2 2 1 0 0 1 1 2 0 0 1 2 1 2 2 2 2 0 1 2 2 2 2 0 0 0 1 2 2 0 2 0 0 2 2
 2 0 2 0 0 1 2 1 1 1 1 2 2 2 1 1 1 1 2 0 1 1 2 1 0 2 1 2 2 1 0 1 1 0 1 0 2
 2 0 1 1 2 1 2 0 1 2 0 1 2 0 2]"
tau_interval__t_df5_noise3__heavy_tail_signal_tau1.05_Ts160__seed1601107__DIVI_p1,run_divi_tau_interval_sensitivity.py,2026-04-02T14:37:58Z,unknown,fa5417893cf8,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,9701001,1601107,DIVI,1,DIVI,200.0,1.0,160,auto_mult,148.98854598649064,1.05,0.01,1.0,0.1,300,300,2,1,160,160,[160],0.4429960420758096,0.5195792572390527,0.6896551724137931,0.665,19,0.19,0.3323025107383728,0.25419414043426514,37372.07421875,35671.25390625,1700.8203125,36444.1953125,4.639390468597412,0.47526940500006276,0.09184292400004779,0.38215777200002776,0.0004808899999488858,0.0008464100000082908,0.0012738592400000925,467.1875,ok,0,,outputs/tau_interval_sensitivity,141.89385332046726,-1,0,0,1,[160],informative_kw_llr,"[0 0 0 1 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 1 0 0 0 1 1 0 0 1 0 0 1 1 1 0 1 1 1
 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 0 1 0 0 1 1 0 0 1 0 0 1 0 1 0 0 0 1 1
 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 0 1 1 0 1 1 0 1 1
 0 0 0 1 0 1 1 0 0 1 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 1 1 1 0 0 0 1 0 1 1 1 1
 0 1 0 1 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 1 1
 1 1 0 0 0 0 1 1 0 1 1 0 1 1 1]"
tau_interval__t_df5_noise3__heavy_tail_signal_tau1.1_Ts80__seed801112__DIVI_p1,run_divi_tau_interval_sensitivity.py,2026-04-02T14:37:59Z,unknown,fa5417893cf8,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,9701001,801112,DIVI,1,DIVI,200.0,1.0,80,auto_mult,156.08323865251398,1.1,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8626556253027037,0.8882539963098894,0.7407407407407407,0.865,17,0.17,0.3229478895664215,0.23786550760269165,36875.625,35239.84375,1635.78125,36085.8046875,3.949101448059082,0.5491583409999521,0.09135567299995273,0.45644178700001703,0.0016625789999125118,0.0009339890000319429,0.0015214726233333902,467.19140625,ok,0,,outputs/tau_interval_sensitivity,141.89385332046726,1,1,0,0,"[80, 160, 240]",informative_kw_llr,"[2 1 1 2 0 1 3 1 1 0 3 1 1 0 0 0 3 3 0 0 1 1 1 0 0 2 1 3 1 1 3 3 0 1 2 0 0
 0 0 2 3 0 0 1 0 0 0 3 2 0 1 0 3 0 2 1 3 1 1 0 3 1 1 2 1 1 0 2 0 1 1 2 3 0
 1 0 1 0 0 3 1 0 2 3 0 1 1 0 0 0 0 0 2 3 2 0 1 3 0 3 0 1 2 0 0 1 0 0 1 0 3
 1 1 3 3 1 0 0 1 1 2 0 0 1 3 1 2 3 2 3 0 1 3 3 3 3 0 0 0 1 2 2 0 3 0 0 3 3
 2 0 2 0 0 1 3 1 1 1 1 3 3 3 1 1 1 1 2 0 1 1 2 1 0 2 1 3 3 1 0 1 1 0 1 0 2
 3 0 1 1 3 1 2 0 1 2 0 1 3 0 3]"
tau_interval__t_df5_noise3__heavy_tail_signal_tau1.1_Ts120__seed1201112__DIVI_p1,run_divi_tau_interval_sensitivity.py,2026-04-02T14:37:59Z,unknown,fa5417893cf8,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,9701001,1201112,DIVI,1,DIVI,200.0,1.0,120,auto_mult,156.08323865251398,1.1,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.9850007840499246,0.9763449138590041,0.7142857142857143,0.995,18,0.18,0.3230134844779968,0.2352656126022339,36941.01953125,35426.31640625,1514.703125,36161.1953125,3.8991191387176514,0.48496862499996496,0.09277977300007478,0.3909168409999211,0.0009387310001329752,0.0008902199999738514,0.0013030561366664036,467.19140625,ok,0,,outputs/tau_interval_sensitivity,141.89385332046726,0,0,1,0,"[120, 240]",informative_kw_llr,"[1 2 2 1 0 2 1 2 2 0 1 2 2 0 0 0 1 1 0 0 2 2 2 0 0 1 2 1 2 2 1 1 0 2 1 0 0
 0 0 1 1 0 0 2 0 0 0 1 1 0 2 0 1 0 1 2 1 2 2 0 1 2 2 1 2 2 0 1 0 2 2 1 1 0
 2 0 2 0 0 1 2 0 1 1 0 2 2 0 0 0 0 0 1 1 1 0 2 1 0 1 0 2 1 0 0 2 0 0 2 0 1
 2 2 1 1 2 0 0 2 2 1 0 0 2 1 2 1 1 1 1 0 2 1 1 1 1 0 0 0 2 1 1 0 1 0 0 1 1
 1 0 1 0 0 2 1 2 2 2 2 1 1 1 2 2 2 2 1 0 2 2 1 2 0 1 2 1 1 2 0 2 2 0 2 0 1
 1 0 2 2 1 2 1 0 2 1 0 2 1 0 1]"
tau_interval__t_df5_noise3__heavy_tail_signal_tau1.1_Ts160__seed1601112__DIVI_p1,run_divi_tau_interval_sensitivity.py,2026-04-02T14:38:00Z,unknown,fa5417893cf8,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,9701001,1601112,DIVI,1,DIVI,200.0,1.0,160,auto_mult,156.08323865251398,1.1,0.01,1.0,0.1,300,300,2,1,160,160,[160],0.4864593065117912,0.5720282570068999,0.6896551724137931,0.665,19,0.19,0.3340799808502197,0.2535572648048401,37346.6015625,35619.8515625,1726.75,36391.87890625,4.773611068725586,0.4853067249999867,0.09403115300005993,0.3901013419999799,0.0004623500000207059,0.0008144099999753962,0.0013003378066665998,467.19140625,ok,0,,outputs/tau_interval_sensitivity,141.89385332046726,-1,0,0,1,[160],informative_kw_llr,"[0 1 1 0 0 1 0 1 1 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0 1 1 0 1 1 0 0 0 1 0 0 0
 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 0 1 1 1 0 0
 1 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0
 1 1 1 0 1 0 0 1 1 0 0 0 1 0 1 1 0 1 0 0 1 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0
 1 0 0 0 0 1 0 1 1 1 1 0 0 0 1 1 1 1 1 0 1 1 0 1 0 1 1 0 0 1 0 1 1 0 1 0 0
 0 0 1 1 0 1 0 0 1 0 0 1 0 0 0]"
tau_interval__t_df5_noise3__heavy_tail_signal_tau1.2_Ts80__seed801122__DIVI_p1,run_divi_tau_interval_sensitivity.py,2026-04-02T14:38:00Z,unknown,fa5417893cf8,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,9701001,801122,DIVI,1,DIVI,200.0,1.0,80,auto_mult,170.2726239845607,1.2,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8752629783362711,0.9077627752622748,0.6896551724137931,0.865,19,0.19,0.325571209192276,0.23407191038131714,36844.125,35067.34765625,1776.77734375,36015.57421875,4.142747402191162,0.49290299400001913,0.08693169299999681,0.40466966099995716,0.0015843400000221664,0.0009287399999493573,0.0013488988699998572,467.19140625,ok,0,,outputs/tau_interval_sensitivity,141.89385332046726,1,1,0,0,"[80, 160, 240]",informative_kw_llr,"[1 3 2 1 0 2 1 3 2 0 1 3 2 0 0 0 1 1 0 0 2 3 2 0 0 1 2 1 2 2 1 1 0 2 1 0 0
 0 0 3 1 0 0 3 0 0 0 1 1 0 3 0 1 0 1 2 1 2 2 0 1 2 3 1 3 2 0 1 0 2 2 1 1 0
 2 0 2 0 0 1 3 0 1 1 0 2 2 0 0 0 0 0 1 1 1 0 2 1 0 1 0 3 1 0 0 2 0 0 3 0 1
 2 3 1 1 2 0 0 3 2 1 0 0 3 1 3 1 1 1 1 0 3 1 1 1 1 0 0 0 2 1 1 0 1 0 0 1 1
 1 0 1 0 0 2 1 2 3 2 2 1 1 1 2 2 3 2 1 0 3 3 1 3 0 1 3 1 1 2 0 2 2 0 2 0 1
 1 0 3 3 1 3 1 0 3 1 0 2 1 0 1]"
tau_interval__t_df5_noise3__heavy_tail_signal_tau1.2_Ts120__seed1201122__DIVI_p1,run_divi_tau_interval_sensitivity.py,2026-04-02T14:38:01Z,unknown,fa5417893cf8,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,9701001,1201122,DIVI,1,DIVI,200.0,1.0,120,auto_mult,170.2726239845607,1.2,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",1.0,1.0,0.6896551724137931,1.0,19,0.19,0.32527872920036316,0.24581733345985413,36963.08203125,35164.7890625,1798.29296875,36143.17578125,4.099539279937744,0.5084134139999605,0.09357938300001933,0.41348795099997915,0.0010362900000018271,0.000976368999999977,0.0013782931699999304,467.19140625,ok,0,,outputs/tau_interval_sensitivity,141.89385332046726,0,0,1,0,"[120, 240]",informative_kw_llr,"[2 0 0 2 1 0 2 0 0 1 2 0 0 1 1 1 2 2 1 1 0 0 0 1 1 2 0 2 0 0 2 2 1 0 2 1 1
 1 1 0 2 1 1 0 1 1 1 2 2 1 0 1 2 1 2 0 2 0 0 1 2 0 0 2 0 0 1 2 1 0 0 2 2 1
 0 1 0 1 1 2 0 1 2 2 1 0 0 1 1 1 1 1 2 2 2 1 0 2 1 2 1 0 2 1 1 0 1 1 0 1 2
 0 0 2 2 0 1 1 0 0 2 1 1 0 2 0 2 2 2 2 1 0 2 2 2 2 1 1 1 0 2 2 1 2 1 1 2 2
 2 1 2 1 1 0 2 0 0 0 0 2 2 2 0 0 0 0 2 1 0 0 2 0 1 2 0 2 2 0 1 0 0 1 0 1 2
 2 1 0 0 2 0 2 1 0 2 1 0 2 1 2]"
tau_interval__t_df5_noise3__heavy_tail_signal_tau1.2_Ts160__seed1601122__DIVI_p1,run_divi_tau_interval_sensitivity.py,2026-04-02T14:38:01Z,unknown,fa5417893cf8,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,9701001,1601122,DIVI,1,DIVI,200.0,1.0,160,auto_mult,170.2726239845607,1.2,0.01,1.0,0.1,300,300,2,1,160,160,[160],0.530871107962274,0.6421254982334881,0.7407407407407407,0.665,17,0.17,0.33147215843200684,0.24468263983726501,37317.60546875,35348.30078125,1969.3046875,36409.5390625,4.540336608886719,0.47143923600003745,0.09262429299997166,0.3775446629999806,0.0004519409999375057,0.0008551700000225537,0.0012584822099999352,467.19140625,ok,0,,outputs/tau_interval_sensitivity,141.89385332046726,-1,0,0,1,[160],informative_kw_llr,"[1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 0 0 0 1 1 0 0 1 0 0 1 1 1 0 1 1 1
 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 1 0 0 1 1 1
 0 1 0 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0 1 1
 0 0 1 1 0 1 1 0 0 1 1 1 0 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
 1 1 1 1 1 0 1 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 0 0 1 1 0 1 0 0 1 0 1 1
 1 1 0 0 1 0 1 1 0 1 1 0 1 1 1]"
tau_interval__t_df5_noise3__heavy_tail_signal_tau1_Ts80__seed801103__DIVI_p1,run_divi_tau_interval_sensitivity.py,2026-04-02T14:38:02Z,unknown,fa5417893cf8,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,9701002,801103,DIVI,1,DIVI,200.0,1.0,80,auto_mult,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8581477917510038,0.8856405824048338,0.6451612903225806,0.855,21,0.21,0.3753444254398346,0.3088929355144501,36350.83203125,33990.1953125,2360.63671875,35358.7109375,4.960610866546631,0.5106757930000185,0.09115962300006686,0.41810527000006914,0.0016380700000127035,0.0009421900000461392,0.0013936842333335637,467.19140625,ok,0,,outputs/tau_interval_sensitivity,141.89385332046726,1,1,0,0,"[80, 160, 240]",informative_kw_llr,"[0 1 3 1 0 2 0 0 1 1 0 1 1 0 0 1 2 0 2 1 1 3 1 2 0 0 1 2 2 0 0 1 1 0 3 2 1
 0 0 1 0 1 1 1 0 3 0 2 2 1 3 2 2 0 2 1 2 0 3 1 1 0 2 0 2 0 1 1 2 3 1 1 0 1
 1 1 3 2 1 0 1 3 1 0 1 2 1 0 0 0 2 0 0 2 0 1 2 3 1 0 0 3 0 1 2 0 2 2 2 0 0
 1 1 0 1 0 1 0 0 3 3 2 1 3 1 0 2 0 0 0 2 2 1 0 1 2 0 0 2 3 2 1 0 0 1 0 2 0
 0 1 0 1 1 1 0 0 0 1 0 3 0 3 0 1 2 1 3 0 1 3 0 3 1 3 3 0 1 2 1 3 1 0 0 3 1
 1 0 3 1 1 3 1 2 1 3 3 0 1 2 2]"
tau_interval__t_df5_noise3__heavy_tail_signal_tau1_Ts120__seed1201103__DIVI_p1,run_divi_tau_interval_sensitivity.py,2026-04-02T14:38:02Z,unknown,fa5417893cf8,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,9701002,1201103,DIVI,1,DIVI,200.0,1.0,120,auto_mult,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.9848865697285946,0.9763112474994169,0.625,0.995,22,0.22,0.37287962436676025,0.31319549679756165,36448.125,34698.20703125,1749.91796875,35487.0,4.805625915527344,0.4951525240001047,0.08922854299999017,0.40458634100002655,0.0009808989999555706,0.000962129999948047,0.001348621136666755,467.19140625,ok,0,,outputs/tau_interval_sensitivity,141.89385332046726,0,0,1,0,"[120, 240]",informative_kw_llr,"[0 1 2 1 0 2 0 0 1 1 0 1 1 0 0 1 2 0 2 1 1 2 1 2 0 0 1 2 2 0 0 1 1 0 2 2 1
 0 0 1 0 1 1 1 0 2 0 2 2 1 2 2 2 0 2 1 2 0 2 1 1 0 2 0 2 0 1 1 2 2 1 1 0 1
 1 1 2 2 1 0 1 2 1 0 1 2 1 0 0 0 2 0 0 2 0 1 2 2 1 0 0 2 0 1 2 0 2 2 2 0 0
 1 1 0 1 0 1 0 0 2 2 2 1 2 1 0 2 0 0 0 2 2 1 0 1 2 0 0 2 2 2 1 0 0 1 0 2 0
 0 1 0 1 1 1 0 0 0 1 0 2 0 2 0 1 2 1 2 0 1 2 0 2 1 2 2 0 1 2 1 2 1 0 0 2 1
 1 0 2 1 1 2 1 2 1 2 2 0 1 2 2]"
